Date,SPY,QQQ,IWM,EFA,EEM,IEF,TLT,LQD,HYG,GLD,DBC,VNQ,Cash
2008-03-04,-0.0038279354171448293,0.0056082496017023555,-0.005882076849596298,-0.015295439396519998,-0.02349633361200613,-0.0037742140217926746,-0.009765324055494393,-0.0058758384423720144,-0.0011498951427672379,-0.021412288580017112,-0.0035553624806264877,-0.00946434414636822,6.689332169215436e-05
2008-03-05,0.006296757471012186,0.004882669281006855,0.009540873369103572,0.011947825099437225,0.02078577594231,-0.004347042094613049,-0.012043839251444647,-0.007058844645737488,0.002818941988884382,0.02633641998211893,0.021681128340649877,0.013661261986004357,6.533224615343286e-05
2008-03-06,-0.02091490385430325,-0.02227794469681277,-0.03387602839782989,-0.014354408674613699,-0.034887122029481105,0.008011370515551178,0.005334129432438542,-0.0013402574149792117,-0.0026092355222108996,-0.012563250536444711,0.007478731192838492,-0.046632733283520265,6.0254505258095104e-05
2008-03-07,-0.010354235376575465,-0.002374401612082814,-0.003178782395918068,-0.011834367812035942,-0.013927872395631374,0.0034296993875293363,0.0013020668846424684,-0.0021107140640664337,-0.0020924507013554664,-0.004257794167007869,-0.010163350404083914,0.01619025870480743,5.477889276348038e-05
2008-03-10,-0.013270933413463616,-0.01944121839641452,-0.022382964823918116,-0.005032721713546467,-0.017705974652274876,0.007152142195189894,0.014638118910726899,-0.00019221952723024168,-0.002306177842723238,-0.002292078440002394,0.018642419401390914,-0.014260897493057121,5.712650906243008e-05
2008-03-11,0.03530661705872602,0.037345455216327365,0.04249526057311259,0.03108154991574078,0.06509169871767853,-0.01091567907626,-0.008584195305472254,-0.011498644795317254,0.0025170259702956437,0.001250861382796276,0.015447233318836302,0.06296053436370617,5.321304329332411e-05
2008-03-12,-0.009395256984746327,-0.002806312719146101,-0.01165796855259027,0.0,-0.018700438732912994,0.011463594854307403,0.01910679413273838,0.011979049762285036,-0.00021084812757237714,0.0105700908731901,0.010852825025738632,-0.021277431079522183,5.8299796599165706e-05
2008-03-13,0.002204987065076912,0.007697457587653382,0.01979686402187444,0.0016755814852314095,-0.009151709556580477,-0.005274058708036897,-0.007854128963041457,-0.010910838597353133,-0.0070402550257621065,0.013616736750610736,0.0010275530615457102,0.01169246226855383,5.8299796599165706e-05
2008-03-14,-0.01561708305076618,-0.01852637141109508,-0.02552583892009962,-0.02443119389417719,-0.03609551532028984,0.01030277691362122,0.012285159937764635,-0.000581648036975467,-0.006028825972019194,0.0037554244103494877,-0.001284606390688532,-0.020466959956675284,5.321304329332411e-05
2008-03-17,-0.010158481996011024,-0.01839234999795822,-0.016463749348019703,-0.015269508039596152,-0.025016670756518682,0.0050033621183143565,0.007655059305197561,0.008125618450297616,-0.00467832040762888,0.0046492815793607095,-0.04092910730446721,0.006082917706804659,4.6551281252772484e-05
2008-03-18,0.04070348315867358,0.04363350344476155,0.04493289203853948,0.03016896455307982,0.050687486053834864,-0.006859004492867058,-0.0038723176554712035,-0.0018330694362232352,0.014601678916405675,-0.027292522389297066,0.021984782394221816,0.04302991392885109,4.380494886990611e-05
2008-03-19,-0.025081638696008775,-0.02500409361803411,-0.02529892426725606,-0.036868615028519736,-0.06193105808760374,0.008593734390573026,0.016431512123880145,0.004334758752466072,0.0010505054218602264,-0.03651349029438361,-0.044189714645064694,-0.007613194522169261,3.6341022955419165e-05
2008-03-20,0.018353707072063134,0.020231636117682802,0.016887085582573687,0.014939849912085251,0.016701858736386913,0.0021631555014851654,0.0024734858703340514,0.005271822180767075,0.004710034982173342,-0.03422030732304092,-0.041084522290345094,0.032789076522817276,2.4132818713761742e-05
2008-03-24,0.019790114308377117,0.03399425177207248,0.03815287436825879,0.018118560563838832,0.03761908892831344,-0.017772879280803153,-0.01953441541693991,-0.0019139474574452007,0.007595280071560817,0.002110936951383417,0.018094885862329175,0.022252619200337553,2.49215791950416e-05
2008-03-25,0.0009645186875041103,0.0055918813400363376,0.0032803868091603066,0.014457438523760866,0.015235824492692503,0.0035137545265753445,0.004188187627044612,0.004491994277463141,0.0025881062502305994,0.0287719333343951,0.010036412630797485,0.0025556960516894592,4.890376860647594e-05
2008-03-26,-0.012311216800676894,-0.0029039351753101664,-0.008293956141761899,0.0,-0.0081461383499695,0.0007680875287304101,-0.004188187627044753,0.0012388934424162465,-0.002380569691797855,0.011472807533615594,0.029518468454044346,-0.019366488179174222,5.086310996275568e-05
2008-03-27,-0.0031579024229798727,-0.022396886216006846,-0.00923212925731572,-0.0008363665442737905,-0.00484548931462566,-0.001315528097220731,-0.00705658445392702,-0.006113328192591743,-0.0032185163115901606,-0.003631361070556743,0.01098174899464035,-0.008234218968532646,5.086310996275568e-05
2008-03-28,-0.009611059237658667,-0.005045405210892075,-0.011808766580573213,-0.0008373453134535812,-0.0017949922724505253,0.003940816049934898,0.009675907512954399,0.005350749399064984,0.0005198923795379947,-0.017050179548599685,-0.023993700197776552,-0.011836233104312418,5.1254862168834645e-05
2008-03-31,0.0034922354287227953,0.005274165749946063,0.0014653020183706688,0.0036227028829126625,0.00589623417531566,0.001747044457304113,0.0035520560048692995,0.002665894759929272,0.004458427611125934,-0.016128426672900355,-0.024303830696521502,0.0038542590428680412,5.242988679418577e-05
2008-04-01,0.03455517993717771,0.04188275515719015,0.03595455119240616,0.031083247758711942,0.037679919392850016,-0.008782675341661172,-0.01640860377059109,-0.0015962728604569088,0.00438478372334677,-0.04005728712133439,-0.005607079916177842,0.055339856903000736,5.43874883179045e-05
2008-04-02,0.0006585221427661133,-0.002195736198751798,0.0023981410192398488,0.002155243848072232,0.0007161919163512366,-0.003317203819761886,0.0021271487538562315,0.0017203149401195104,0.0005185963019094119,0.027367813453476903,0.02936508564871844,-0.004864450051194902,5.5170258607108806e-05
2008-04-03,0.0024841724735043865,0.0021957361987517414,0.0030959340267652296,0.0029556618036781076,0.012100658131409921,0.0,0.00222740789495076,0.00047682804853087284,-0.0017635047104892947,0.0016789027418238158,0.005445324737800271,0.022601553306677694,5.556158585640321e-05
2008-04-04,-0.001095156584812796,0.005905620656258196,-0.0002810778094793914,0.0033476513355414983,-0.004041145638044658,0.007613346956251147,0.009075271293876372,0.012051134760594271,0.0038341669655012206,0.009239246884171022,0.007034565573003385,-0.015918763720530103,5.5170258607108806e-05
2008-04-07,0.0005115803147861749,-0.0021835687493359586,-0.0016878525840344862,0.006130761662651756,0.013196770350637934,-0.006618513097973472,-0.005266288481322289,0.0011319558115129265,0.007931170915251588,0.010142278299860375,0.010726807801441344,-0.009277064428845428,5.321304329332411e-05
2008-04-08,-0.0010234224779531217,-0.007678109016067671,-0.0009858519483014565,-0.010552318591288488,-0.005483107393311976,0.00011245341121729038,-0.003490995256443974,-0.0035870309120384857,0.003379557649861893,-0.00903487536314589,0.00399304190845765,-0.0013756784595507067,5.712650906243008e-05
2008-04-09,-0.007261387948865008,-0.011294062827916925,-0.016480134428192707,-0.008224963171223327,-0.015701620721718067,0.005956552779872611,0.010331380259461483,-0.002935507508412583,-0.008729435527696575,0.02124480304789454,0.016598931426150994,-0.02541182036099523,5.556158585640321e-05
2008-04-10,0.001397670734860282,0.014152854494747229,0.010544594467834938,-0.003119148912400471,0.01422002827790337,-0.003968362081791683,-0.0033620236950819863,0.0009487751208133123,0.0036037568670072087,-0.005650392946536727,-0.004451950587706482,0.00968250592514289,5.1646575704343863e-05
2008-04-11,-0.019599658606007278,-0.028057807847714104,-0.025990174741199936,-0.013536369388298367,-0.01644224449075529,0.004297748761275132,0.006713059771676961,0.0009464124784309892,-0.008049290714799597,-0.005134589224534969,-0.003944736686890041,-0.012354431533767515,5.0079489508342314e-05
2008-04-14,-0.003379880572101732,-0.004526861711626742,-0.003059683048838658,0.002199948286198524,-0.002370857561666,-0.002531752186178048,-0.005871004705238313,-0.006171396691823106,0.0035174087134973915,-0.0020832466016985616,0.006827725693970809,-0.005839080626607542,4.694345933959206e-05
2008-04-15,0.002329454260561516,0.0013602718295565488,0.006399905853985536,0.006981162130059271,0.01165758791892484,-0.004529687314532819,-0.012483955835735238,-0.0020979126849337763,-0.00010372673341590139,0.00601854460933773,0.011966797849578324,0.010078734873072669,4.262736719008773e-05
2008-04-16,0.026733384288389637,0.027484722268082958,0.031821135676725405,0.031023993635677052,0.029149947616274985,-0.006777747111641351,-0.009843359608264057,-0.005742250457172976,0.004327563494106755,0.017412357713036033,0.009522576081066289,0.03978137963919838,4.341246046958082e-05
2008-04-17,0.0014603688492886326,-0.0022066883400197277,-0.003940360148743557,-0.011170892892484317,-0.007277781055905947,-0.0023431843724921295,-0.0017217485457614778,0.0025880310388441677,0.0010271559128185348,-0.007641420238254107,-0.004621151436565122,0.0036075258553132203,4.4197398454190185e-05
2008-04-18,0.010380450614358687,0.03131405391109638,0.010519703096451482,0.0070627822100136455,0.014982784101355203,-0.001007152116671455,-0.0008612712004204036,0.004394470535331366,0.006756147873857417,-0.021182086961172856,0.0005144516148392883,-0.00571838685358596,4.8511784216543534e-05
2008-04-21,0.0005053231207131242,0.0070398350509994845,0.00013982166380329785,0.007803714224836252,0.005058347924027191,0.00011307376242653844,0.003979653963963274,-0.003246101705113847,-0.001633963462267045,-0.004091372334785813,0.0012852666641528787,-0.007421445382155795,5.321304329332411e-05
2008-04-22,-0.004412699777097802,-0.01499308634375382,-0.018445055290522146,-0.01046296127548464,-0.009316368969014766,0.0007817048309264092,0.003430554635492887,-0.002202261739244943,0.001327309225581533,0.00022154490937352197,0.00614592125393967,-0.0024350282333669257,5.282148436377912e-05
2008-04-23,-0.0015959635216384433,0.010945779419184216,0.0025547069383386146,0.00517906017468093,0.014281466337029267,-0.0010060657871306653,-0.003322944176265571,0.003063153837210044,0.004073133183930149,-0.011699898740300238,-0.009491056749269273,0.012418505400431162,5.0079489508342314e-05
2008-04-24,0.004347224032253657,0.008924882318548199,0.009592465378481458,-0.0065111628216477065,-0.012906086346842052,-0.007861409403444545,-0.008517184865873379,-0.0013386148726476802,0.00030498814186412544,-0.02267156697176417,-0.01689429243645171,0.019673010180762937,4.968762124472915e-05
2008-04-25,0.009211261076960341,-0.0025420908048380893,0.009361881104509247,0.008231279419662719,0.00732692071829129,-0.0013538283099988387,-0.0058634864798910325,0.00047772277468254454,0.004763536621605062,0.0005730462988536478,0.01818220760405981,0.005592335538122528,4.968762124472915e-05
2008-04-28,0.00021467540047419604,0.0019070328039406488,0.006654170301741825,0.005801273592190642,-0.001911849654850778,0.0018043617269483982,0.003043760224701457,0.004769867432248154,0.005847348508736184,0.004801172923441089,0.002313957849742981,-0.001321513268924339,5.282148436377912e-05
2008-04-29,-0.003946556612792248,0.007591597383650046,-0.008881762242890676,-0.008846960107408219,-0.017863418596801857,0.0018020501153645679,0.003793891615558337,0.0031360763211076303,-0.0029189540046583536,-0.021672374264867317,-0.02443578211084159,-0.010934348357756031,5.6344124602432337e-05
2008-04-30,-0.00591307551829448,-0.008226683029757676,-0.0047503274527750565,0.0054231875496516865,0.02038933651218887,0.003144942950775278,0.0071137209384525895,0.0055820418654127036,0.001007342814274751,0.009741512403569545,-0.0018437443078897844,-0.014063268457586065,5.7517643454176834e-05
2008-05-01,0.020473812648585853,0.031073098486503723,0.017079996792444326,0.006049154549332065,0.010581067480107906,-0.00011244275277713494,6.441723537795727e-05,0.0058864399389741235,0.0210281453462987,-0.031179315068104025,-0.023474144084354626,0.021317170109136904,5.6344124602432337e-05
2008-05-02,0.002760528126601064,0.0014363776844898129,-0.001101374012275093,0.002749818547389269,0.00953473536230522,-0.008133395643584736,-0.012690360289865938,-0.00585858052167603,-0.010167074354771242,0.007000134989940103,0.02505455788711675,-0.0008854538213831218,5.712650906243008e-05
2008-05-05,-0.0048170912349528765,-0.0028743653515996186,-0.003867773614367828,0.0016984415564711675,-0.0007360398333150528,0.001472153129069891,0.0,0.001420967308558676,-0.0016049607846268063,0.01978402048340779,0.020581726915284402,-0.002809251250503977,5.908179561012164e-05
2008-05-06,0.008625553998304284,0.0061498781696205495,0.00813102260000887,0.0074123842524070815,0.011106471392467272,-0.003176270797841876,-0.007230703753535437,-0.0064549513373343935,-0.007151438640527331,0.004164270020763222,0.013065306569472723,0.0069341792186317,6.0254505258095104e-05
2008-05-07,-0.01797117657304838,-0.018356733475676543,-0.01800354802425343,-0.017646224481184546,-0.030213512870305177,0.003968697430256135,0.004278076343004289,0.0026630852543800833,0.0007071345925954978,-0.00939406818992347,0.0017803889250345554,-0.02757480239321868,6.41610363554909e-05
2008-05-08,-0.002583638225709643,0.007465737285023833,0.002093990371801641,0.008665822558385956,0.010240359227528032,0.006430903254893729,0.008938362783189734,0.0044542161656544186,-0.002122786849094248,0.0164108408392243,0.016129172329904195,-0.006063720479808121,6.572257261499323e-05
2008-05-09,-0.00187006140572024,-0.003932989209638502,-0.0029328431701968064,-0.008006444816514649,-0.008197544712079625,0.0011238948272548914,0.0036816786973205735,0.0,0.002122786849094197,0.0020611516430740643,0.015381092165464525,-0.005488199510229136,6.533224615343286e-05
2008-05-12,0.011168647853155928,0.018088713874429965,0.02172017665277947,0.009965540341264506,0.012775342263290251,-0.0016859822000479766,-0.0015140111189938564,-0.0009463383505544474,-0.0013129019577670605,-0.004930923527425635,-0.017132625921659622,0.023719190923259227,6.650311037680439e-05
2008-05-13,0.00014211935492647063,0.0026449463974087413,0.005731624055427223,-0.00339835402106119,0.0047571107094770216,-0.008360897277481337,-0.010995753419921792,-0.005695229223476746,-0.0003036151299649394,-0.018564154190549235,0.0054945378714760925,0.00402249464655709,6.962372704662228e-05
2008-05-14,0.0020622120871847025,-0.002237603742332273,-0.0012252046298235678,0.0,0.0024032440357769644,-0.0003405744406399286,0.0004382342576351161,0.0005713581703515436,-0.0014178925265761748,-0.0022275927551882613,-0.016321808078090878,0.00622601733253259,7.196258014080433e-05
2008-05-15,0.012425354211944482,0.017359619544849658,0.002041617880308286,0.0168770177824115,0.021049436918815178,0.005545517510003053,0.009040781730955297,0.006637350088793196,0.0026303769909159207,0.020906720638068043,0.011328054327489805,0.012044555611728654,7.15728670083277e-05
2008-05-16,0.0009116164750387801,0.0008006250290378533,0.005423384523520937,0.01075557990218802,0.012652736583765844,-0.0016947094659600106,-0.004128770892942669,-0.0013244601715691707,0.001414288913251935,0.023851198696715047,0.014413693048711982,-0.0052694869968675255,7.196258014080433e-05
2008-05-19,0.0027300972669663036,-0.007224874702450993,0.00027054082704434864,-0.004083471501728064,0.00019281991789374023,0.0022587070382388105,0.0013048164392270968,0.00019043952151705029,0.003926677913881989,0.003249494920499919,0.001479387664217693,0.0016130243262887538,7.235225500420521e-05
2008-05-20,-0.00814214041815991,-0.0076827683839554685,-0.00365686536681947,-0.009249603184250103,-0.0174921417273132,0.003041117529493466,0.005207103658151856,0.00037771304232478447,-0.0019109951419251532,0.016751205697980824,0.013702089722539588,-0.013573442875440014,7.15728670083277e-05
2008-05-21,-0.017059586727416542,-0.02237169797678218,-0.014349358389736507,-0.011423248247581516,-0.01021986021829397,-0.002364432120956897,0.00021562672434621364,-0.004360379458865686,-0.0018137539304020186,0.01159367196948849,0.02874452251014809,-0.024358926393219828,7.313148995383808e-05
2008-05-22,0.00014371883943766362,0.0035222265219089183,0.007131970317090839,0.011552160661136544,0.002911767889984119,-0.0065593625872943885,-0.011858795653234683,-0.011079702666856803,-0.0015143344374476155,-0.010713950899921191,-0.01450849440261875,-0.008559870791478384,7.313148995383808e-05
2008-05-23,-0.01349480799197605,-0.003107099562271333,-0.013206845238851045,-0.01142115924547367,-0.017599611556091906,0.004415768924069158,0.004367792388652606,0.004599308447575947,-0.005980206918171349,0.002744088114413663,0.0019148087880228315,-0.0047704868612303995,7.313148995383808e-05
2008-05-27,0.0073834963454444,0.0174814434421154,0.015255074789217503,-0.001960123691971223,-0.001614831622972218,-0.0048703051650849285,-0.006778231345339691,-0.00604142251944951,-0.005604859306864019,-0.02071066556256065,-0.01615083689555223,0.013634596900425913,7.313148995383808e-05
2008-05-28,0.00460524972755874,0.004069198044206897,0.004626086964384263,-0.00013064913358224367,0.013382292052738531,-0.00752004993582197,-0.008926782603869244,-0.006466120965811588,0.0048929681800838195,-0.0024650009199021954,0.0062984417087330255,0.001672806866911543,7.430005554802617e-05
2008-05-29,0.005012095739772307,0.008894302263181173,0.010130697304292656,-0.002226268074606926,0.002190778753657485,-0.004700215014318545,-0.007221002352944512,-0.0048528809954465,-0.001017662363837021,-0.029948121785563844,-0.02766713214300264,0.010727658586510728,7.430005554802617e-05
2008-05-30,0.0024971524535263093,0.006419270354047623,0.0034875688923790044,0.005621167190505818,0.00344292929681851,0.0033270963283958473,0.006557620958273706,0.003980722778080892,0.00010152603680990844,0.010807127681703298,0.00668058548530499,-0.0046694506389093355,7.468950095471334e-05
